NodeID,Day,Weekday,Hour,Availability
Node_28,38,2,10,1
Node_28,38,2,20,1
Node_28,38,2,12,1
Node_28,38,2,13,1
Node_28,38,2,3,1
Node_28,38,2,19,1
Node_28,38,2,4,1
Node_28,38,2,14,1
Node_28,38,2,0,1
Node_28,39,3,9,1
Node_28,39,3,23,1
Node_28,39,3,18,1
Node_28,39,3,10,1
Node_28,39,3,14,1
Node_28,39,3,12,1
Node_28,39,3,15,1
Node_28,39,3,0,1
Node_28,39,3,13,1
Node_28,39,3,19,1
Node_28,39,3,17,1
Node_28,39,3,20,1
Node_28,40,4,18,1
Node_28,40,4,0,1
Node_28,40,4,16,1
Node_28,40,4,19,1
Node_28,40,4,21,1
Node_28,40,4,5,1
Node_28,40,4,17,1
Node_28,40,4,20,1
Node_28,40,4,3,1
Node_28,40,4,6,1
Node_28,40,4,15,1
Node_28,40,4,8,1
Node_28,41,5,12,1
Node_28,41,5,13,1
Node_28,41,5,3,1
Node_28,41,5,18,1
Node_28,41,5,17,1
Node_28,42,6,22,1
Node_28,42,6,18,1
Node_28,42,6,1,1
Node_28,42,6,13,1
Node_28,42,6,16,1
Node_28,42,6,23,1
Node_28,43,0,16,1
Node_28,43,0,1,1
Node_28,43,0,11,1
Node_28,43,0,4,1
Node_28,44,1,0,1
Node_28,44,1,18,1
Node_28,44,1,21,1
Node_28,44,1,7,1
Node_28,44,1,3,1
Node_28,44,1,14,1
Node_28,44,1,19,1
Node_28,44,1,1,1
Node_28,44,1,8,1
Node_28,45,2,17,1
Node_28,45,2,13,1
Node_28,45,2,2,1
Node_28,45,2,16,1
Node_28,45,2,18,1
Node_28,45,2,9,1
Node_28,45,2,11,1
Node_28,45,2,6,1
Node_28,45,2,21,1
Node_28,46,3,4,1
Node_28,46,3,10,1
Node_28,46,3,19,1
Node_28,46,3,8,1
Node_28,46,3,14,1
Node_28,46,3,12,1
Node_28,46,3,17,1
Node_28,47,4,17,1
Node_28,47,4,18,1
Node_28,47,4,16,1
Node_28,47,4,9,1
Node_28,47,4,6,1
Node_28,47,4,4,1
Node_28,47,4,23,1
Node_28,47,4,15,1
Node_28,48,5,3,1
Node_28,49,6,13,1
Node_28,50,0,10,1
Node_28,50,0,22,1
Node_28,50,0,20,1
Node_28,50,0,6,1
Node_28,50,0,13,1
Node_28,51,1,4,1
Node_28,51,1,23,1
Node_28,51,1,17,1
Node_28,51,1,8,1
Node_28,51,1,6,1
Node_28,51,1,21,1
Node_28,51,1,3,1
Node_28,52,2,17,1
Node_28,52,2,8,1
Node_28,52,2,3,1
Node_28,52,2,6,1
Node_28,53,3,19,1
Node_28,53,3,11,1
Node_28,53,3,12,1
Node_28,53,3,2,1
Node_28,53,3,14,1
Node_28,53,3,6,1
Node_28,53,3,7,1
Node_28,54,4,15,1
Node_28,54,4,22,1
Node_28,54,4,0,1
Node_28,54,4,5,1
Node_28,54,4,16,1
Node_28,55,5,14,1
Node_28,55,5,8,1
Node_28,56,6,17,1
Node_28,56,6,4,1
Node_28,56,6,18,1
Node_28,56,6,0,1
Node_28,57,0,8,1
Node_28,57,0,3,1
Node_28,57,0,12,1
Node_28,57,0,14,1
Node_28,57,0,5,1
Node_28,57,0,10,1
Node_28,57,0,4,1
Node_28,58,1,16,1
Node_28,58,1,21,1
Node_28,58,1,15,1
Node_28,58,1,13,1
Node_28,58,1,1,1
Node_28,58,1,19,1
Node_28,58,1,18,1
Node_28,58,1,3,1
Node_28,59,2,21,1
Node_28,59,2,4,1
Node_28,59,2,16,1
Node_28,59,2,19,1
Node_28,59,2,17,1
Node_28,59,2,13,1
Node_28,59,2,20,1
Node_28,60,3,11,1
Node_28,60,3,16,1
Node_28,60,3,18,1
Node_28,60,3,14,1
Node_28,60,3,12,1
Node_28,60,3,23,1
Node_28,60,3,22,1
Node_28,60,3,13,1
Node_28,60,3,15,1
Node_28,60,3,19,1
Node_29,1,0,13,1
Node_29,1,0,19,1
Node_29,1,0,2,1
Node_29,1,0,23,1
Node_29,1,0,14,1
Node_29,1,0,1,1
Node_29,1,0,17,1
Node_29,1,0,5,1
Node_29,1,0,16,1
Node_29,1,0,3,1
Node_29,1,0,11,1
Node_29,1,0,8,1
Node_29,2,1,15,1
Node_29,2,1,22,1
Node_29,2,1,18,1
Node_29,2,1,2,1
Node_29,2,1,0,1
Node_29,2,1,10,1
Node_29,2,1,23,1
Node_29,2,1,17,1
Node_29,2,1,3,1
Node_29,3,2,8,1
Node_29,3,2,0,1
Node_29,3,2,7,1
Node_29,3,2,17,1
Node_29,3,2,18,1
Node_29,3,2,4,1
Node_29,3,2,23,1
Node_29,3,2,9,1
Node_29,3,2,12,1
Node_29,3,2,11,1
Node_29,4,3,12,1
Node_29,4,3,9,1
Node_29,4,3,19,1
Node_29,4,3,16,1
Node_29,4,3,4,1
Node_29,4,3,17,1
Node_29,4,3,7,1
Node_29,5,4,20,1
Node_29,5,4,13,1
Node_29,5,4,21,1
Node_29,5,4,15,1
Node_29,5,4,7,1
Node_29,5,4,9,1
Node_29,5,4,1,1
Node_29,5,4,6,1
Node_29,6,5,23,1
Node_29,6,5,2,1
Node_29,6,5,22,1
Node_29,6,5,12,1
Node_29,6,5,10,1
Node_29,7,6,0,1
Node_29,7,6,5,1
Node_29,8,0,23,1
Node_29,8,0,1,1
Node_29,8,0,11,1
Node_29,8,0,9,1
Node_29,8,0,22,1
Node_29,8,0,3,1
Node_29,8,0,6,1
Node_29,8,0,5,1
Node_29,8,0,15,1
Node_29,8,0,18,1
Node_29,9,1,8,1
Node_29,9,1,20,1
Node_29,9,1,12,1
Node_29,9,1,15,1
Node_29,9,1,14,1
Node_29,9,1,21,1
Node_29,9,1,11,1
Node_29,9,1,9,1
Node_29,9,1,7,1
Node_29,9,1,18,1
Node_29,9,1,23,1
Node_29,9,1,17,1
Node_29,10,2,11,1
Node_29,10,2,21,1
Node_29,10,2,5,1
Node_29,10,2,16,1
Node_29,10,2,14,1
Node_29,10,2,13,1
Node_29,11,3,3,1
Node_29,11,3,13,1
Node_29,11,3,5,1
Node_29,11,3,15,1
Node_29,12,4,3,1
Node_29,12,4,21,1
Node_29,12,4,0,1
Node_29,12,4,13,1
Node_29,12,4,2,1
Node_29,12,4,10,1
Node_29,12,4,15,1
Node_29,12,4,7,1
Node_29,13,5,18,1
Node_29,13,5,7,1
Node_29,13,5,16,1
Node_29,15,0,22,1
Node_29,15,0,10,1
Node_29,15,0,5,1
Node_29,15,0,7,1
Node_29,15,0,17,1
Node_29,15,0,15,1
Node_29,15,0,1,1
Node_29,16,1,5,1
Node_29,16,1,22,1
Node_29,16,1,13,1
Node_29,16,1,19,1
Node_29,16,1,6,1
Node_29,16,1,0,1
Node_29,16,1,10,1
Node_29,16,1,21,1
Node_29,16,1,14,1
Node_29,17,2,22,1
Node_29,17,2,1,1
Node_29,17,2,18,1
Node_29,17,2,9,1
Node_29,17,2,2,1
Node_29,17,2,23,1
Node_29,17,2,7,1
Node_29,17,2,13,1
Node_29,18,3,8,1
Node_29,18,3,16,1
Node_29,18,3,11,1
Node_29,18,3,22,1
Node_29,18,3,12,1
Node_29,18,3,14,1
Node_29,18,3,1,1
Node_29,18,3,4,1
Node_29,18,3,19,1
Node_29,19,4,0,1
Node_29,19,4,2,1
Node_29,19,4,10,1
Node_29,19,4,1,1
Node_29,19,4,9,1
Node_29,19,4,16,1
Node_29,19,4,17,1
Node_29,20,5,4,1
Node_29,20,5,21,1
Node_29,21,6,7,1
Node_29,21,6,4,1
Node_29,21,6,5,1
Node_29,21,6,16,1
Node_29,21,6,20,1
Node_29,22,0,22,1
Node_29,22,0,12,1
Node_29,22,0,20,1
Node_29,22,0,1,1
Node_29,22,0,8,1
Node_29,23,1,4,1
Node_29,23,1,10,1
Node_29,23,1,22,1
Node_29,23,1,15,1
Node_29,23,1,14,1
Node_29,23,1,21,1
Node_29,23,1,20,1
Node_29,23,1,19,1
Node_29,23,1,17,1
Node_29,23,1,2,1
Node_29,23,1,5,1
Node_29,23,1,7,1
Node_29,24,2,7,1
Node_29,24,2,15,1
Node_29,24,2,6,1
Node_29,24,2,18,1
Node_29,24,2,17,1
Node_29,25,3,13,1
Node_29,25,3,9,1
Node_29,25,3,7,1
Node_29,25,3,10,1
Node_29,25,3,17,1
Node_29,25,3,16,1
Node_29,25,3,19,1
Node_29,25,3,4,1
Node_29,25,3,8,1
Node_29,26,4,14,1
Node_29,26,4,11,1
Node_29,26,4,19,1
Node_29,26,4,7,1
Node_29,26,4,21,1
Node_29,26,4,6,1
Node_29,27,5,22,1
Node_29,27,5,9,1
Node_29,27,5,6,1
Node_29,27,5,2,1
Node_29,28,6,12,1
Node_29,28,6,17,1
Node_29,28,6,14,1
Node_29,28,6,7,1
Node_29,29,0,18,1
Node_29,29,0,17,1
Node_29,29,0,7,1
Node_29,29,0,6,1
Node_29,29,0,13,1
Node_29,29,0,2,1
Node_29,29,0,12,1
Node_29,30,1,0,1
Node_29,30,1,10,1
Node_29,30,1,4,1
Node_29,30,1,7,1
Node_29,31,2,6,1
Node_29,31,2,8,1
Node_29,31,2,0,1
Node_29,31,2,5,1
Node_29,31,2,7,1
Node_29,31,2,12,1
Node_29,31,2,4,1
Node_29,31,2,13,1
Node_29,31,2,16,1
Node_29,31,2,17,1
Node_29,32,3,14,1
Node_29,32,3,8,1
Node_29,32,3,20,1
Node_29,32,3,5,1
Node_29,33,4,12,1
Node_29,33,4,7,1
Node_29,33,4,6,1
Node_29,33,4,18,1
Node_29,33,4,16,1
Node_29,33,4,23,1
Node_29,34,5,3,1
Node_29,34,5,15,1
Node_29,34,5,21,1
Node_29,34,5,12,1
Node_29,36,0,1,1
Node_29,36,0,8,1
Node_29,36,0,14,1
Node_29,36,0,11,1
Node_29,36,0,13,1
Node_29,36,0,23,1
Node_29,36,0,7,1
Node_29,36,0,9,1
Node_29,36,0,2,1
Node_29,36,0,10,1
Node_29,36,0,3,1
Node_29,37,1,3,1
Node_29,37,1,21,1
Node_29,37,1,12,1
Node_29,37,1,4,1
Node_29,37,1,8,1
Node_29,37,1,10,1
Node_29,37,1,18,1
Node_29,37,1,11,1
Node_29,38,2,4,1
Node_29,38,2,18,1
Node_29,38,2,21,1
Node_29,38,2,0,1
Node_29,38,2,9,1
Node_29,39,3,11,1
Node_29,39,3,0,1
Node_29,39,3,9,1
Node_29,39,3,20,1
Node_29,39,3,17,1
Node_29,39,3,8,1
Node_29,39,3,1,1
Node_29,39,3,23,1
Node_29,39,3,13,1
Node_29,40,4,21,1
Node_29,40,4,4,1
Node_29,40,4,18,1
Node_29,40,4,23,1
Node_29,40,4,22,1
Node_29,41,5,12,1
Node_29,41,5,22,1
Node_29,41,5,17,1
Node_29,41,5,13,1
Node_29,42,6,23,1
Node_29,42,6,4,1
Node_29,42,6,13,1
Node_29,42,6,21,1
Node_29,43,0,9,1
Node_29,43,0,10,1
Node_29,43,0,0,1
Node_29,43,0,22,1
Node_29,43,0,23,1
Node_29,43,0,16,1
Node_29,43,0,20,1
Node_29,43,0,3,1
Node_29,43,0,4,1
Node_29,43,0,13,1
Node_29,43,0,19,1
Node_29,43,0,8,1
Node_29,44,1,0,1
Node_29,44,1,13,1
Node_29,44,1,2,1
Node_29,44,1,14,1
Node_29,44,1,21,1
Node_29,44,1,17,1
Node_29,44,1,3,1
Node_29,45,2,8,1
Node_29,45,2,13,1
Node_29,45,2,9,1
Node_29,45,2,20,1
Node_29,45,2,2,1
Node_29,45,2,18,1
Node_29,45,2,1,1
Node_29,45,2,17,1
Node_29,45,2,4,1
Node_29,45,2,3,1
Node_29,45,2,0,1
Node_29,45,2,22,1
Node_29,46,3,4,1
Node_29,46,3,10,1
Node_29,46,3,21,1
Node_29,46,3,20,1
Node_29,46,3,8,1
Node_29,46,3,7,1
Node_29,46,3,16,1
Node_29,46,3,13,1
Node_29,46,3,12,1
Node_29,46,3,19,1
Node_29,46,3,23,1
Node_29,46,3,17,1
Node_29,47,4,16,1
Node_29,47,4,20,1
Node_29,47,4,8,1
Node_29,47,4,18,1
Node_29,47,4,17,1
Node_29,47,4,23,1
Node_29,47,4,1,1
Node_29,47,4,21,1
Node_29,47,4,9,1
Node_29,47,4,3,1
Node_29,47,4,6,1
Node_29,47,4,2,1
Node_29,48,5,8,1
Node_29,48,5,15,1
Node_29,48,5,22,1
Node_29,49,6,0,1
Node_29,49,6,8,1
Node_29,49,6,6,1
Node_29,50,0,3,1
Node_29,50,0,2,1
Node_29,50,0,18,1
Node_29,50,0,14,1
Node_29,50,0,6,1
Node_29,50,0,16,1
Node_29,50,0,9,1
Node_29,50,0,1,1
Node_29,50,0,7,1
Node_29,50,0,4,1
Node_29,50,0,23,1
Node_29,50,0,10,1
Node_29,51,1,13,1
Node_29,51,1,11,1
Node_29,51,1,23,1
Node_29,51,1,19,1
Node_29,51,1,18,1
Node_29,51,1,9,1
Node_29,51,1,7,1
Node_29,51,1,0,1
Node_29,52,2,11,1
Node_29,52,2,17,1
Node_29,52,2,0,1
Node_29,52,2,3,1
Node_29,52,2,6,1
Node_29,52,2,19,1
Node_29,52,2,20,1
Node_29,52,2,16,1
Node_29,52,2,4,1
Node_29,52,2,23,1
Node_29,52,2,10,1
Node_29,53,3,20,1
Node_29,53,3,2,1
Node_29,53,3,7,1
Node_29,53,3,18,1
Node_29,53,3,1,1
Node_29,53,3,16,1
Node_29,53,3,23,1
Node_29,53,3,3,1
Node_29,53,3,11,1
Node_29,53,3,19,1
Node_29,53,3,8,1
Node_29,53,3,12,1
Node_29,54,4,9,1
Node_29,54,4,18,1
Node_29,54,4,13,1
Node_29,54,4,19,1
Node_29,55,5,8,1
Node_29,55,5,13,1
Node_29,56,6,23,1
Node_29,56,6,4,1
Node_29,57,0,11,1
Node_29,57,0,12,1
Node_29,57,0,6,1
Node_29,57,0,18,1
Node_29,57,0,20,1
Node_29,57,0,16,1
Node_29,57,0,15,1
Node_29,57,0,3,1
Node_29,57,0,17,1
Node_29,57,0,23,1
Node_29,58,1,6,1
Node_29,58,1,14,1
Node_29,58,1,16,1
Node_29,58,1,21,1
Node_29,58,1,10,1
Node_29,58,1,8,1
Node_29,58,1,2,1
Node_29,58,1,5,1
Node_29,58,1,18,1
Node_29,58,1,23,1
Node_29,58,1,3,1
Node_29,59,2,14,1
Node_29,59,2,3,1
Node_29,59,2,6,1
Node_29,59,2,9,1
Node_29,59,2,23,1
Node_29,59,2,18,1
Node_29,59,2,11,1
Node_29,59,2,13,1
Node_29,59,2,21,1
Node_29,60,3,0,1
Node_29,60,3,12,1
Node_29,60,3,10,1
Node_29,60,3,1,1
Node_29,60,3,6,1
Node_29,60,3,15,1
Node_29,60,3,4,1
Node_29,60,3,21,1
Node_29,60,3,20,1
Node_29,60,3,3,1
Node_30,1,0,9,1
Node_30,1,0,4,1
Node_30,1,0,21,1
Node_30,1,0,6,1
Node_30,1,0,0,1
Node_30,1,0,15,1
Node_30,1,0,1,1
Node_30,1,0,22,1
Node_30,1,0,3,1
Node_30,1,0,17,1
Node_30,1,0,12,1
Node_30,1,0,18,1
Node_30,2,1,2,1
Node_30,2,1,8,1
Node_30,2,1,0,1
Node_30,2,1,3,1
Node_30,2,1,18,1
Node_30,2,1,15,1
Node_30,2,1,17,1
Node_30,3,2,4,1
Node_30,3,2,18,1
Node_30,3,2,16,1
Node_30,3,2,22,1
Node_30,3,2,19,1
Node_30,3,2,14,1
Node_30,3,2,8,1
Node_30,3,2,2,1
Node_30,3,2,0,1
Node_30,3,2,21,1
Node_30,3,2,15,1
Node_30,4,3,20,1
Node_30,4,3,18,1
Node_30,4,3,8,1
Node_30,4,3,6,1
Node_30,4,3,11,1
Node_30,4,3,17,1
Node_30,5,4,0,1
Node_30,5,4,21,1
Node_30,5,4,15,1
Node_30,5,4,23,1
Node_30,5,4,3,1
Node_30,5,4,7,1
Node_30,5,4,2,1
Node_30,6,5,14,1
Node_30,6,5,18,1
Node_30,6,5,16,1
Node_30,8,0,1,1
Node_30,8,0,19,1
Node_30,8,0,23,1
Node_30,8,0,21,1
Node_30,8,0,18,1
Node_30,8,0,11,1
Node_30,8,0,13,1
Node_30,8,0,2,1
Node_30,9,1,13,1
Node_30,9,1,8,1
Node_30,9,1,17,1
Node_30,9,1,9,1
Node_30,9,1,18,1
Node_30,9,1,1,1
Node_30,9,1,16,1
Node_30,9,1,5,1
Node_30,9,1,6,1
Node_30,9,1,2,1
Node_30,9,1,10,1
Node_30,10,2,18,1
Node_30,10,2,17,1
Node_30,10,2,19,1
Node_30,10,2,12,1
Node_30,10,2,8,1
Node_30,10,2,6,1
Node_30,10,2,0,1
Node_30,10,2,1,1
Node_30,10,2,20,1
Node_30,10,2,11,1
Node_30,10,2,13,1
Node_30,11,3,21,1
Node_30,11,3,18,1
Node_30,11,3,19,1
Node_30,11,3,7,1
Node_30,11,3,17,1
Node_30,11,3,11,1
Node_30,11,3,9,1
Node_30,11,3,14,1
Node_30,12,4,10,1
Node_30,12,4,5,1
Node_30,12,4,1,1
Node_30,12,4,14,1
Node_30,12,4,7,1
Node_30,12,4,13,1
Node_30,13,5,16,1
Node_30,14,6,2,1
Node_30,14,6,4,1
Node_30,15,0,11,1
Node_30,15,0,5,1
Node_30,15,0,7,1
Node_30,15,0,10,1
Node_30,15,0,23,1
Node_30,15,0,16,1
Node_30,15,0,13,1
Node_30,15,0,20,1
Node_30,15,0,6,1
Node_30,15,0,12,1
Node_30,15,0,14,1
Node_30,15,0,21,1
Node_30,16,1,11,1
Node_30,16,1,9,1
Node_30,16,1,19,1
Node_30,16,1,15,1
Node_30,16,1,14,1
Node_30,16,1,7,1
Node_30,16,1,3,1
Node_30,16,1,10,1
Node_30,16,1,6,1
Node_30,16,1,0,1
Node_30,16,1,20,1
Node_30,16,1,17,1
Node_30,17,2,13,1
Node_30,17,2,0,1
Node_30,17,2,3,1
Node_30,17,2,18,1
Node_30,17,2,20,1
Node_30,17,2,19,1
Node_30,18,3,10,1
Node_30,18,3,1,1
Node_30,18,3,14,1
Node_30,18,3,17,1
Node_30,18,3,11,1
Node_30,18,3,5,1
Node_30,18,3,8,1
Node_30,18,3,18,1
Node_30,19,4,22,1
Node_30,19,4,8,1
Node_30,19,4,23,1
Node_30,19,4,16,1
Node_30,19,4,6,1
Node_30,19,4,20,1
Node_30,19,4,13,1
Node_30,19,4,3,1
Node_30,20,5,10,1
Node_30,20,5,4,1
Node_30,20,5,14,1
Node_30,20,5,20,1
Node_30,21,6,17,1
Node_30,21,6,1,1
Node_30,21,6,16,1
Node_30,21,6,2,1
Node_30,21,6,20,1
Node_30,22,0,17,1
Node_30,22,0,3,1
Node_30,22,0,5,1
Node_30,22,0,1,1
Node_30,22,0,21,1
Node_30,22,0,19,1
Node_30,22,0,0,1
Node_30,22,0,2,1
Node_30,22,0,14,1
Node_30,22,0,12,1
Node_30,23,1,19,1
Node_30,23,1,20,1
Node_30,23,1,23,1
Node_30,23,1,17,1
Node_30,23,1,15,1
Node_30,23,1,7,1
Node_30,23,1,0,1
Node_30,23,1,14,1
Node_30,23,1,16,1
Node_30,23,1,1,1
Node_30,23,1,21,1
Node_30,24,2,16,1
Node_30,24,2,13,1
Node_30,24,2,9,1
Node_30,24,2,18,1
Node_30,24,2,20,1
Node_30,24,2,7,1
Node_30,24,2,6,1
Node_30,24,2,12,1
Node_30,25,3,5,1
Node_30,25,3,0,1
Node_30,25,3,17,1
Node_30,25,3,8,1
Node_30,25,3,14,1
Node_30,25,3,1,1
Node_30,25,3,13,1
Node_30,25,3,10,1
Node_30,26,4,1,1
Node_30,26,4,12,1
Node_30,26,4,6,1
Node_30,26,4,19,1
Node_30,26,4,18,1
Node_30,26,4,14,1
Node_30,26,4,17,1
Node_30,26,4,10,1
Node_30,28,6,6,1
Node_30,28,6,8,1
Node_30,29,0,1,1
Node_30,29,0,9,1
Node_30,29,0,7,1
Node_30,29,0,12,1
Node_30,29,0,17,1
Node_30,29,0,18,1
Node_30,29,0,22,1
Node_30,29,0,13,1
Node_30,29,0,21,1
Node_30,29,0,6,1
Node_30,29,0,19,1
Node_30,29,0,16,1
Node_30,30,1,23,1
Node_30,30,1,2,1
Node_30,30,1,13,1
Node_30,30,1,16,1
Node_30,30,1,8,1
Node_30,30,1,12,1
Node_30,31,2,6,1
Node_30,31,2,17,1
Node_30,31,2,5,1
Node_30,31,2,14,1
Node_30,31,2,3,1
Node_30,32,3,9,1
Node_30,32,3,17,1
Node_30,32,3,6,1
Node_30,32,3,8,1
Node_30,32,3,5,1
Node_30,32,3,7,1
Node_30,32,3,3,1
Node_30,32,3,2,1
Node_30,32,3,4,1
Node_30,32,3,12,1
Node_30,32,3,21,1
Node_30,33,4,0,1
Node_30,33,4,15,1
Node_30,33,4,16,1
Node_30,33,4,1,1
Node_30,33,4,3,1
Node_30,33,4,23,1
Node_30,34,5,16,1
Node_30,34,5,4,1
Node_30,34,5,17,1
Node_30,34,5,7,1
Node_30,34,5,18,1
Node_30,35,6,12,1
Node_30,35,6,14,1
Node_30,35,6,19,1
Node_30,36,0,6,1
Node_30,36,0,13,1
Node_30,36,0,11,1
Node_30,36,0,8,1
Node_30,37,1,2,1
Node_30,37,1,0,1
Node_30,37,1,1,1
Node_30,37,1,23,1
Node_30,37,1,8,1
Node_30,37,1,22,1
Node_30,37,1,19,1
Node_30,38,2,7,1
Node_30,38,2,8,1
Node_30,38,2,14,1
Node_30,38,2,10,1
Node_30,38,2,2,1
Node_30,38,2,9,1
Node_30,38,2,22,1
Node_30,38,2,23,1
Node_30,38,2,19,1
Node_30,38,2,16,1
Node_30,38,2,1,1
Node_30,39,3,13,1
Node_30,39,3,11,1
Node_30,39,3,6,1
Node_30,39,3,10,1
Node_30,39,3,3,1
Node_30,39,3,17,1
Node_30,39,3,23,1
Node_30,39,3,12,1
Node_30,39,3,19,1
Node_30,40,4,3,1
Node_30,40,4,7,1
Node_30,40,4,1,1
Node_30,40,4,20,1
Node_30,40,4,19,1
Node_30,40,4,14,1
Node_30,40,4,17,1
Node_30,40,4,2,1
Node_30,40,4,15,1
Node_30,40,4,4,1
Node_30,40,4,23,1
Node_30,41,5,5,1
Node_30,41,5,21,1
Node_30,41,5,12,1
Node_30,41,5,1,1
Node_30,42,6,1,1
Node_30,42,6,7,1
Node_30,43,0,12,1
Node_30,43,0,3,1
Node_30,43,0,21,1
Node_30,43,0,11,1
Node_30,43,0,0,1
Node_30,43,0,19,1
Node_30,44,1,14,1
Node_30,44,1,12,1
Node_30,44,1,4,1
Node_30,44,1,6,1
Node_30,44,1,2,1
Node_30,44,1,19,1
Node_30,44,1,17,1
Node_30,44,1,11,1
Node_30,44,1,10,1
Node_30,45,2,0,1
Node_30,45,2,22,1
Node_30,45,2,12,1
Node_30,45,2,5,1
Node_30,45,2,3,1
Node_30,46,3,19,1
Node_30,46,3,14,1
Node_30,46,3,7,1
Node_30,46,3,1,1
Node_30,46,3,21,1
Node_30,46,3,20,1
Node_30,46,3,22,1
Node_30,46,3,4,1
Node_30,47,4,22,1
Node_30,47,4,21,1
Node_30,47,4,19,1
Node_30,47,4,4,1
Node_30,47,4,0,1
Node_30,47,4,7,1
Node_30,47,4,6,1
Node_30,47,4,8,1
Node_30,47,4,11,1
Node_30,47,4,3,1
Node_30,47,4,18,1
Node_30,47,4,20,1
Node_30,48,5,10,1
Node_30,48,5,16,1
Node_30,48,5,6,1
Node_30,48,5,20,1
Node_30,49,6,7,1
Node_30,49,6,16,1
Node_30,49,6,23,1
Node_30,50,0,20,1
Node_30,50,0,11,1
Node_30,50,0,18,1
Node_30,50,0,17,1
Node_30,50,0,12,1
Node_30,50,0,8,1
Node_30,51,1,18,1
Node_30,51,1,6,1
Node_30,51,1,11,1
Node_30,51,1,3,1
Node_30,51,1,14,1
Node_30,51,1,5,1
Node_30,51,1,22,1
Node_30,52,2,4,1
Node_30,52,2,11,1
Node_30,52,2,17,1
Node_30,52,2,15,1
Node_30,52,2,18,1
Node_30,52,2,22,1
Node_30,52,2,19,1
Node_30,53,3,17,1
Node_30,53,3,11,1
Node_30,53,3,15,1
Node_30,53,3,14,1
Node_30,53,3,2,1
Node_30,53,3,19,1
Node_30,53,3,1,1
Node_30,53,3,5,1
Node_30,54,4,17,1
Node_30,54,4,4,1
Node_30,54,4,3,1
Node_30,54,4,8,1
Node_30,54,4,15,1
Node_30,54,4,19,1
Node_30,54,4,5,1
Node_30,54,4,12,1
Node_30,54,4,7,1
Node_30,54,4,10,1
Node_30,54,4,2,1
Node_30,56,6,23,1
Node_30,56,6,19,1
Node_30,56,6,16,1
Node_30,56,6,7,1
Node_30,57,0,6,1
Node_30,57,0,22,1
Node_30,57,0,10,1
Node_30,57,0,0,1
Node_30,57,0,19,1
Node_30,57,0,8,1
Node_30,57,0,2,1
Node_30,57,0,4,1
Node_30,58,1,13,1
Node_30,58,1,19,1
Node_30,58,1,9,1
Node_30,58,1,23,1
Node_30,58,1,14,1
Node_30,58,1,20,1
Node_30,58,1,21,1
Node_30,58,1,15,1
Node_30,58,1,5,1
Node_30,58,1,10,1
Node_30,59,2,22,1
Node_30,59,2,16,1
Node_30,59,2,7,1
Node_30,59,2,6,1
Node_30,59,2,15,1
Node_30,59,2,14,1
Node_30,59,2,17,1
Node_30,59,2,23,1
Node_30,60,3,22,1
Node_30,60,3,2,1
Node_30,60,3,9,1
Node_30,60,3,5,1
Node_30,60,3,23,1
Node_30,60,3,1,1
Node_30,60,3,13,1
Node_31,1,0,21,1
Node_31,1,0,18,1
Node_31,1,0,15,1
Node_31,1,0,6,1
Node_31,1,0,9,1
Node_31,1,0,22,1
Node_31,2,1,23,1
Node_31,2,1,1,1
Node_31,2,1,4,1
Node_31,2,1,3,1
Node_31,2,1,19,1
Node_31,2,1,7,1
Node_31,2,1,14,1
Node_31,2,1,21,1
Node_31,2,1,6,1
Node_31,2,1,18,1
Node_31,2,1,10,1
Node_31,3,2,16,1
Node_31,3,2,14,1
Node_31,3,2,8,1
Node_31,3,2,11,1
Node_31,4,3,20,1
Node_31,4,3,4,1
Node_31,4,3,5,1
Node_31,4,3,22,1
Node_31,4,3,17,1
Node_31,4,3,14,1
Node_31,4,3,23,1
Node_31,4,3,6,1
Node_31,5,4,21,1
Node_31,5,4,18,1
Node_31,5,4,20,1
Node_31,5,4,23,1
Node_31,5,4,4,1
Node_31,5,4,19,1
Node_31,6,5,20,1
Node_31,7,6,15,1
Node_31,7,6,2,1
Node_31,7,6,11,1
Node_31,7,6,22,1
Node_31,7,6,14,1
Node_31,8,0,20,1
Node_31,8,0,13,1
Node_31,8,0,4,1
Node_31,8,0,0,1
Node_31,8,0,5,1
Node_31,9,1,5,1
Node_31,9,1,6,1
Node_31,9,1,13,1
Node_31,9,1,11,1
Node_31,9,1,8,1
Node_31,9,1,17,1
Node_31,9,1,23,1
Node_31,10,2,7,1
Node_31,10,2,10,1
Node_31,10,2,1,1
Node_31,10,2,11,1
Node_31,10,2,9,1
Node_31,10,2,19,1
Node_31,10,2,2,1
Node_31,10,2,21,1
Node_31,10,2,5,1
Node_31,11,3,12,1
Node_31,11,3,21,1
Node_31,11,3,2,1
Node_31,11,3,16,1
Node_31,11,3,4,1
Node_31,11,3,17,1
Node_31,12,4,23,1
Node_31,12,4,18,1
Node_31,12,4,11,1
Node_31,12,4,22,1
Node_31,12,4,12,1
Node_31,12,4,0,1
Node_31,12,4,4,1
Node_31,14,6,11,1
Node_31,14,6,15,1
Node_31,14,6,5,1
Node_31,14,6,2,1
Node_31,14,6,1,1
Node_31,15,0,7,1
Node_31,15,0,3,1
Node_31,15,0,12,1
Node_31,15,0,13,1
Node_31,15,0,11,1
Node_31,15,0,4,1
Node_31,15,0,21,1
Node_31,15,0,14,1
Node_31,15,0,1,1
Node_31,15,0,2,1
Node_31,15,0,20,1
